id_platz;typ;strasse;tarif;anzvelos;anschliess;gedeckt;zugang;infos;cargovelo;bikeride;velospot;geo_point_2d;geo_shape
248;Velos/Motorräder;Elsässerstrasse;Gebührenfrei;16;nicht anschliessbar;nein;;;;nein;;47.569839846207856, 7.578986755813609;"{""coordinates"": [7.578986755813609, 47.569839846207856], ""type"": ""Point""}"
252;Velos/Motorräder;Kannenfeldplatz;Gebührenfrei;10;nicht anschliessbar;nein;;;;nein;;47.56606869850153, 7.573179371671883;"{""coordinates"": [7.573179371671883, 47.56606869850153], ""type"": ""Point""}"
255;Velos/Motorräder;Reichensteinerstrasse;Gebührenfrei;9;nicht anschliessbar;nein;;;;nein;;47.543874314655916, 7.5837245205387225;"{""coordinates"": [7.583724520538722, 47.543874314655916], ""type"": ""Point""}"
257;Velos/Motorräder;Hochstrasse;Gebührenfrei;2;nicht anschliessbar;nein;;;;nein;;47.54417072179388, 7.596270792572973;"{""coordinates"": [7.596270792572973, 47.54417072179388], ""type"": ""Point""}"
259;Velos/Motorräder;Bruderholzweg;Gebührenfrei;4;nicht anschliessbar;nein;;;;nein;;47.538774805789416, 7.591311383936335;"{""coordinates"": [7.591311383936335, 47.538774805789416], ""type"": ""Point""}"
262;Velos/Motorräder;Bruderholzstrasse;Gebührenfrei;7;nicht anschliessbar;nein;;;;nein;;47.54260548976086, 7.594028097543927;"{""coordinates"": [7.594028097543927, 47.54260548976086], ""type"": ""Point""}"
265;Velos/Motorräder;Engelgasse;Gebührenfrei;6;nicht anschliessbar;nein;;;;nein;;47.55088760846635, 7.5993962622383915;"{""coordinates"": [7.599396262238391, 47.55088760846635], ""type"": ""Point""}"
266;Velos/Motorräder;Lange Gasse;Gebührenfrei;5;nicht anschliessbar;nein;;;;nein;;47.549587586918534, 7.5979632549316305;"{""coordinates"": [7.59796325493163, 47.549587586918534], ""type"": ""Point""}"
270;Velos/Motorräder;Zeughausstrasse;Gebührenfrei;4;nicht anschliessbar;nein;;;;nein;;47.5453034580921, 7.610373582357345;"{""coordinates"": [7.610373582357345, 47.5453034580921], ""type"": ""Point""}"
271;Velos/Motorräder;Thiersteinerallee;Gebührenfrei;6;nicht anschliessbar;nein;;;;nein;;47.5414906297436, 7.597679750650617;"{""coordinates"": [7.597679750650617, 47.5414906297436], ""type"": ""Point""}"
272;Velos/Motorräder;Thiersteinerallee;Gebührenfrei;3;nicht anschliessbar;nein;;;;nein;;47.5423565708896, 7.5983883177909535;"{""coordinates"": [7.598388317790953, 47.5423565708896], ""type"": ""Point""}"
274;Velos/Motorräder;Homburgerstrasse;Gebührenfrei;5;nicht anschliessbar;nein;;;;nein;;47.554704035957535, 7.6129384868943815;"{""coordinates"": [7.612938486894381, 47.554704035957535], ""type"": ""Point""}"
276;Velos/Motorräder;Gartenstrasse;Gebührenfrei;8;nicht anschliessbar;nein;;;;nein;;47.5485266081249, 7.59378036293518;"{""coordinates"": [7.59378036293518, 47.5485266081249], ""type"": ""Point""}"
277;Velos/Motorräder;Ramsteinerstrasse;Gebührenfrei;4;nicht anschliessbar;nein;;;;nein;;47.55547288802126, 7.610929419075128;"{""coordinates"": [7.610929419075128, 47.55547288802126], ""type"": ""Point""}"
279;Velos/Motorräder;Beim Letziturm;Gebührenfrei;8;nicht anschliessbar;nein;;;;nein;;47.554459622706304, 7.605307322011513;"{""coordinates"": [7.605307322011513, 47.554459622706304], ""type"": ""Point""}"
280;Velos/Motorräder;Lehenmattstrasse;Gebührenfrei;8;nicht anschliessbar;nein;;;;nein;;47.54823648414368, 7.620273548617473;"{""coordinates"": [7.620273548617473, 47.54823648414368], ""type"": ""Point""}"
282;Velos/Motorräder;Birsstrasse;Gebührenfrei;9;nicht anschliessbar;nein;;;;nein;;47.54915865489143, 7.622414187665105;"{""coordinates"": [7.622414187665105, 47.54915865489143], ""type"": ""Point""}"
285;Velos/Motorräder;St.Jakobs-Strasse;Gebührenfrei;6;nicht anschliessbar;nein;;;;nein;;47.550510073911326, 7.59603986377442;"{""coordinates"": [7.59603986377442, 47.550510073911326], ""type"": ""Point""}"
291;Velos/Motorräder;Pfeffingerstrasse;Gebührenfrei;8;nicht anschliessbar;nein;;;;nein;;47.542617435023885, 7.590203620748225;"{""coordinates"": [7.590203620748225, 47.542617435023885], ""type"": ""Point""}"
298;Velos/Motorräder;Thiersteinerallee;Gebührenfrei;4;nicht anschliessbar;nein;;;;nein;;47.54095629082525, 7.597310550981781;"{""coordinates"": [7.597310550981781, 47.54095629082525], ""type"": ""Point""}"
300;Velos/Motorräder;Hohe Strasse;Gebührenfrei;7;nicht anschliessbar;nein;;;;nein;;47.571196964420054, 7.681920865620144;"{""coordinates"": [7.681920865620144, 47.571196964420054], ""type"": ""Point""}"
306;Velos/Motorräder;Efringerstrasse;Gebührenfrei;4;nicht anschliessbar;nein;;;;nein;;47.571292254120095, 7.596425506176133;"{""coordinates"": [7.596425506176133, 47.571292254120095], ""type"": ""Point""}"
309;Velos/Motorräder;St.Galler-Ring;Gebührenfrei;4;nicht anschliessbar;nein;;;;nein;;47.557772901865974, 7.567004956483638;"{""coordinates"": [7.567004956483638, 47.557772901865974], ""type"": ""Point""}"
310;Velos/Motorräder;Klingelbergstrasse;Gebührenfrei;4;nicht anschliessbar;nein;;;;nein;;47.563722446158344, 7.579429273769321;"{""coordinates"": [7.579429273769321, 47.563722446158344], ""type"": ""Point""}"
312;Velos/Motorräder;Sundgauerstrasse;Gebührenfrei;4;nicht anschliessbar;nein;;;;nein;;47.56468552233304, 7.5631723871273575;"{""coordinates"": [7.563172387127358, 47.56468552233304], ""type"": ""Point""}"
317;Velos/Motorräder;Seltisbergerstrasse;Gebührenfrei;4;nicht anschliessbar;nein;;;;nein;;47.52785412794513, 7.596551617603316;"{""coordinates"": [7.596551617603316, 47.52785412794513], ""type"": ""Point""}"
318;Velos/Motorräder;Wiesenstrasse;Gebührenfrei;5;nicht anschliessbar;nein;;;;nein;;47.5772624363097, 7.592265392448713;"{""coordinates"": [7.592265392448713, 47.5772624363097], ""type"": ""Point""}"
327;Velos/Motorräder;Jacob Burckhardt-Strasse;Gebührenfrei;3;nicht anschliessbar;nein;;;;nein;;47.54865961109825, 7.601269097187317;"{""coordinates"": [7.601269097187317, 47.54865961109825], ""type"": ""Point""}"
330;Velos/Motorräder;Weiherweg;Gebührenfrei;4;nicht anschliessbar;nein;;;;nein;;47.55329001891236, 7.573246009583118;"{""coordinates"": [7.573246009583118, 47.55329001891236], ""type"": ""Point""}"
331;Velos/Motorräder;Inzlingerstrasse;Gebührenfrei;7;nicht anschliessbar;nein;;;;nein;;47.58867347349023, 7.652031919277505;"{""coordinates"": [7.652031919277505, 47.58867347349023], ""type"": ""Point""}"
332;Velos/Motorräder;Bonergasse;Gebührenfrei;10;nicht anschliessbar;nein;;;;nein;;47.583957026948305, 7.590990189756077;"{""coordinates"": [7.590990189756077, 47.583957026948305], ""type"": ""Point""}"
335;Velos/Motorräder;Gellertstrasse;Gebührenfrei;4;nicht anschliessbar;nein;;;;nein;;47.551265323552975, 7.609856542955709;"{""coordinates"": [7.609856542955709, 47.551265323552975], ""type"": ""Point""}"
336;Velos/Motorräder;Sperrstrasse;Gebührenfrei;5;nicht anschliessbar;nein;;;;nein;;47.566475386020535, 7.598947428279964;"{""coordinates"": [7.598947428279964, 47.566475386020535], ""type"": ""Point""}"
338;Cargovelo/Velo mit Anhänger;Schifflände;Gebührenfrei;-99;nicht anschliessbar;nein;;;;nein;;47.55959270873822, 7.588752627120518;"{""coordinates"": [7.588752627120518, 47.55959270873822], ""type"": ""Point""}"
345;Velos;Isteinerstrasse;Gebührenfrei;11;anschliessbar;nein;;;;nein;;47.56448609378092, 7.600256778341447;"{""coordinates"": [7.600256778341447, 47.56448609378092], ""type"": ""Point""}"
349;Velos;Clarastrasse;Gebührenfrei;40;teilweise anschliessbar;nein;;;;nein;;47.56293313867559, 7.597728735884497;"{""coordinates"": [7.597728735884497, 47.56293313867559], ""type"": ""Point""}"
357;Velos;Feldbergstrasse;Gebührenfrei;4;nicht anschliessbar;nein;;;;nein;;47.565828264238654, 7.588517000157682;"{""coordinates"": [7.588517000157682, 47.565828264238654], ""type"": ""Point""}"
360;Velos;Schützenmattstrasse;Gebührenfrei;9;anschliessbar;nein;;;;nein;;47.55712257541482, 7.582567446212977;"{""coordinates"": [7.582567446212977, 47.55712257541482], ""type"": ""Point""}"
367;Velos;General Guisan-Strasse;Gebührenfrei;10;anschliessbar;nein;;;;nein;;47.54880984501135, 7.5620222480643084;"{""coordinates"": [7.562022248064308, 47.54880984501135], ""type"": ""Point""}"
368;Velos;General Guisan-Strasse;Gebührenfrei;27;nicht anschliessbar;nein;;;;nein;;47.552380006023746, 7.5711796630082;"{""coordinates"": [7.5711796630082, 47.552380006023746], ""type"": ""Point""}"
371;Velos;Wielandplatz;Gebührenfrei;6;nicht anschliessbar;nein;;;;nein;;47.55251611950433, 7.571565038945984;"{""coordinates"": [7.571565038945984, 47.55251611950433], ""type"": ""Point""}"
372;Velos;Wielandplatz;Gebührenfrei;5;nicht anschliessbar;nein;;;;nein;;47.55253631065343, 7.571738378452926;"{""coordinates"": [7.571738378452926, 47.55253631065343], ""type"": ""Point""}"
381;Velos;Leimenstrasse;Gebührenfrei;5;nicht anschliessbar;nein;;;;nein;;47.554776217786156, 7.583301409120946;"{""coordinates"": [7.583301409120946, 47.554776217786156], ""type"": ""Point""}"
384;Velos;Wanderstrasse;Gebührenfrei;6;nicht anschliessbar;nein;;;;nein;;47.55188424770969, 7.562228612051791;"{""coordinates"": [7.562228612051791, 47.55188424770969], ""type"": ""Point""}"
387;Velos;Spalenring;Gebührenfrei;10;nicht anschliessbar;nein;;;;nein;;47.554885483775166, 7.576119750581004;"{""coordinates"": [7.576119750581004, 47.554885483775166], ""type"": ""Point""}"
389;Velos;Föhrenstrasse;Gebührenfrei;31;anschliessbar;nein;;;;nein;;47.5554220003305, 7.569773858924929;"{""coordinates"": [7.569773858924929, 47.5554220003305], ""type"": ""Point""}"
393;Velos;Burgfelderstrasse;Gebührenfrei;10;nicht anschliessbar;nein;;;;nein;;47.56239749558658, 7.573272017833194;"{""coordinates"": [7.573272017833194, 47.56239749558658], ""type"": ""Point""}"
396;Velos;Missionsstrasse;Gebührenfrei;11;nicht anschliessbar;nein;;;;nein;;47.55981195300535, 7.577862486513448;"{""coordinates"": [7.577862486513448, 47.55981195300535], ""type"": ""Point""}"
411;Velos;St.Johanns-Vorstadt;Gebührenfrei;27;anschliessbar;nein;;;;nein;;47.56606730869111, 7.5822714179317785;"{""coordinates"": [7.582271417931779, 47.56606730869111], ""type"": ""Point""}"
415;Velos;Lothringerstrasse;Gebührenfrei;5;teilweise anschliessbar;nein;;;;nein;;47.57200593882412, 7.57397132582568;"{""coordinates"": [7.57397132582568, 47.57200593882412], ""type"": ""Point""}"
428;Velos;Teichgässlein;Gebührenfrei;20;anschliessbar;nein;;;;nein;;47.56197384961433, 7.5926141001075615;"{""coordinates"": [7.592614100107562, 47.56197384961433], ""type"": ""Point""}"
430;Velos;Untere Rebgasse;Gebührenfrei;25;teilweise anschliessbar;nein;;;;nein;;47.562869861482106, 7.592174832206816;"{""coordinates"": [7.592174832206816, 47.562869861482106], ""type"": ""Point""}"
431;Velos;Untere Rebgasse;Gebührenfrei;41;teilweise anschliessbar;nein;;;;nein;;47.56225667158309, 7.592718796735572;"{""coordinates"": [7.592718796735572, 47.56225667158309], ""type"": ""Point""}"
443;Velos;Hochstrasse;Gebührenfrei;95;anschliessbar;nein;;;;nein;;47.545692455500806, 7.591987734993747;"{""coordinates"": [7.591987734993747, 47.545692455500806], ""type"": ""Point""}"
446;Velos;Heumattstrasse;Gebührenfrei;54;anschliessbar;nein;;;;nein;;47.54793159216099, 7.591238273639956;"{""coordinates"": [7.591238273639956, 47.54793159216099], ""type"": ""Point""}"
451;Velos;Birsstrasse;Gebührenfrei;186;anschliessbar;nein;;;;nein;;47.542231214776635, 7.622169762203347;"{""coordinates"": [7.622169762203347, 47.542231214776635], ""type"": ""Point""}"
453;Velos;Brüglingerstrasse;Gebührenfrei;27;anschliessbar;nein;;;;nein;;47.54088803059076, 7.617827665990247;"{""coordinates"": [7.617827665990247, 47.54088803059076], ""type"": ""Point""}"
459;Velos;Blauensteinerstrasse;Gebührenfrei;8;teilweise anschliessbar;nein;;;;nein;;47.5442149950752, 7.58286516508708;"{""coordinates"": [7.58286516508708, 47.5442149950752], ""type"": ""Point""}"
460;Velos;St.Galler-Ring;Gebührenfrei;9;nicht anschliessbar;nein;;;;nein;;47.55960035488179, 7.567640677257931;"{""coordinates"": [7.567640677257931, 47.55960035488179], ""type"": ""Point""}"
465;Velos;Heuberg;Gebührenfrei;9;anschliessbar;nein;;;;nein;;47.55648787724799, 7.58546788472642;"{""coordinates"": [7.58546788472642, 47.55648787724799], ""type"": ""Point""}"
468;Velos;Bundesstrasse;Gebührenfrei;8;teilweise anschliessbar;nein;;;;nein;;47.552845930824475, 7.577060320697858;"{""coordinates"": [7.577060320697858, 47.552845930824475], ""type"": ""Point""}"
470;Velos;Petersgraben;Gebührenfrei;21;anschliessbar;nein;;;;nein;;47.55777458796409, 7.5844180308225315;"{""coordinates"": [7.584418030822532, 47.55777458796409], ""type"": ""Point""}"
474;Velos;Leonhardsgraben;Gebührenfrei;10;anschliessbar;nein;;;;nein;;47.55647182614726, 7.584275557589367;"{""coordinates"": [7.584275557589367, 47.55647182614726], ""type"": ""Point""}"
481;Velos;Metzerstrasse;Gebührenfrei;10;anschliessbar;nein;;;;nein;;47.56423254206788, 7.578142195499072;"{""coordinates"": [7.578142195499072, 47.56423254206788], ""type"": ""Point""}"
482;Velos;Aeschenplatz;Gebührenfrei;9;anschliessbar;nein;;;;nein;;47.55114801157421, 7.595465057863857;"{""coordinates"": [7.595465057863857, 47.55114801157421], ""type"": ""Point""}"
484;Velos;Steinenschanze;Gebührenfrei;7;anschliessbar;nein;;;;nein;;47.55306502027772, 7.585989456552498;"{""coordinates"": [7.585989456552498, 47.55306502027772], ""type"": ""Point""}"
485;Velos;Riehenstrasse;Gebührenfrei;8;anschliessbar;nein;;;;nein;;47.56572452905057, 7.607224298447418;"{""coordinates"": [7.607224298447418, 47.56572452905057], ""type"": ""Point""}"
487;Velos;Egliseestrasse;Gebührenfrei;26;anschliessbar;nein;;;;nein;;47.57034522720169, 7.615352786828063;"{""coordinates"": [7.615352786828063, 47.57034522720169], ""type"": ""Point""}"
509;Velos;Rosentalstrasse;Gebührenfrei;45;anschliessbar;nein;;;;nein;;47.56467931299001, 7.602012074469559;"{""coordinates"": [7.602012074469559, 47.56467931299001], ""type"": ""Point""}"
511;Velos;Kartausgasse;Gebührenfrei;18;teilweise anschliessbar;nein;;;;nein;;47.55884311370308, 7.5957429347418195;"{""coordinates"": [7.595742934741819, 47.55884311370308], ""type"": ""Point""}"
513;Velos;Rebgasse;Gebührenfrei;21;teilweise anschliessbar;nein;;;;nein;;47.55986426626304, 7.595358655147469;"{""coordinates"": [7.595358655147469, 47.55986426626304], ""type"": ""Point""}"
515;Velos;Lindenberg;Gebührenfrei;13;teilweise anschliessbar;nein;;;;nein;;47.55899707408754, 7.594969615666365;"{""coordinates"": [7.594969615666365, 47.55899707408754], ""type"": ""Point""}"
520;Velos;Utengasse;Gebührenfrei;8;anschliessbar;nein;;;;nein;;47.56009518000087, 7.593197105655143;"{""coordinates"": [7.593197105655143, 47.56009518000087], ""type"": ""Point""}"
521;Velos;Rappoltshof;Gebührenfrei;11;teilweise anschliessbar;nein;;;;nein;;47.56271097840236, 7.59355461809803;"{""coordinates"": [7.59355461809803, 47.56271097840236], ""type"": ""Point""}"
522;Velos;Liesbergerstrasse;Gebührenfrei;11;anschliessbar;nein;;;;nein;;47.542097977911865, 7.596584009913239;"{""coordinates"": [7.596584009913239, 47.542097977911865], ""type"": ""Point""}"
524;Velos;Drahtzugstrasse;Gebührenfrei;8;teilweise anschliessbar;nein;;;;nein;;47.56339404009111, 7.595872952942464;"{""coordinates"": [7.595872952942464, 47.56339404009111], ""type"": ""Point""}"
528;Velos;Nadelberg;Gebührenfrei;25;nicht anschliessbar;nein;;;;nein;;47.55745672861874, 7.5854880723743;"{""coordinates"": [7.5854880723743, 47.55745672861874], ""type"": ""Point""}"
530;Velos;Petersgraben;Gebührenfrei;16;anschliessbar;nein;;;;nein;;47.55913080627958, 7.584482584807153;"{""coordinates"": [7.584482584807153, 47.55913080627958], ""type"": ""Point""}"
534;Velos;Lohweg;Gebührenfrei;13;anschliessbar;nein;;;;nein;;47.55162840436057, 7.587313584617808;"{""coordinates"": [7.587313584617808, 47.55162840436057], ""type"": ""Point""}"
538;Velos;Luftgässlein;Gebührenfrei;15;anschliessbar;nein;;;;nein;;47.55447110724628, 7.592690488090776;"{""coordinates"": [7.592690488090776, 47.55447110724628], ""type"": ""Point""}"
543;Velos;Stadthausgasse;Gebührenfrei;30;teilweise anschliessbar;nein;;;;nein;;47.558984566156475, 7.586766856279141;"{""coordinates"": [7.586766856279141, 47.558984566156475], ""type"": ""Point""}"
553;Velos;Güterstrasse;Gebührenfrei;15;anschliessbar;nein;;;;nein;;47.544742313388724, 7.589628755879944;"{""coordinates"": [7.589628755879944, 47.544742313388724], ""type"": ""Point""}"
554;Velos;Wiesendamm;Gebührenfrei;7;anschliessbar;nein;;;;nein;;47.58116538939818, 7.592517094154056;"{""coordinates"": [7.592517094154056, 47.58116538939818], ""type"": ""Point""}"
563;Velos;Rheingasse;Gebührenfrei;8;teilweise anschliessbar;nein;;;;nein;;47.56039626667779, 7.591763424415047;"{""coordinates"": [7.591763424415047, 47.56039626667779], ""type"": ""Point""}"
564;Velos;Gempenstrasse;Gebührenfrei;44;anschliessbar;nein;;;;nein;;47.545257402014094, 7.587576156253403;"{""coordinates"": [7.587576156253403, 47.545257402014094], ""type"": ""Point""}"
565;Velos;Mostackerstrasse;Gebührenfrei;5;teilweise anschliessbar;nein;;;;nein;;47.555461361866165, 7.581938688362104;"{""coordinates"": [7.581938688362104, 47.555461361866165], ""type"": ""Point""}"
566;Velos;Reichensteinerstrasse;Gebührenfrei;10;anschliessbar;nein;;;;nein;;47.54470512349569, 7.584373247940859;"{""coordinates"": [7.584373247940859, 47.54470512349569], ""type"": ""Point""}"
568;Velos;Klybeckstrasse;Gebührenfrei;6;teilweise anschliessbar;nein;;;;nein;;47.576264534271616, 7.588191469075502;"{""coordinates"": [7.588191469075502, 47.576264534271616], ""type"": ""Point""}"
569;Velos;Herbergsgasse;Gebührenfrei;21;anschliessbar;nein;;;;nein;;47.5602698905876, 7.585633698205619;"{""coordinates"": [7.585633698205619, 47.5602698905876], ""type"": ""Point""}"
583;Velos;Altrheinweg;Gebührenfrei;5;teilweise anschliessbar;nein;;;;nein;;47.57586105099073, 7.587516959118345;"{""coordinates"": [7.587516959118345, 47.57586105099073], ""type"": ""Point""}"
586;Velos;Elsässerstrasse;Gebührenfrei;33;anschliessbar;nein;;;;nein;;47.57524806871639, 7.57344329943601;"{""coordinates"": [7.57344329943601, 47.57524806871639], ""type"": ""Point""}"
588;Velos;Elsässerstrasse;Gebührenfrei;7;anschliessbar;nein;;;;nein;;47.57541491452799, 7.573283846427939;"{""coordinates"": [7.573283846427939, 47.57541491452799], ""type"": ""Point""}"
589;Velos;Badenstrasse;Gebührenfrei;44;teilweise anschliessbar;nein;;;;nein;;47.580326473004625, 7.5969150151307465;"{""coordinates"": [7.596915015130747, 47.580326473004625], ""type"": ""Point""}"
590;Velos;Spalentorweg;Gebührenfrei;5;teilweise anschliessbar;nein;;;;nein;;47.55550144434318, 7.579072865375699;"{""coordinates"": [7.579072865375699, 47.55550144434318], ""type"": ""Point""}"
592;Velos;Klosterberg;Gebührenfrei;5;anschliessbar;nein;;;;nein;;47.55228072340218, 7.5902645999241605;"{""coordinates"": [7.59026459992416, 47.55228072340218], ""type"": ""Point""}"
600;Velos;St.Galler-Ring;Gebührenfrei;9;anschliessbar;nein;;;;nein;;47.550280381205546, 7.568652982432907;"{""coordinates"": [7.568652982432907, 47.550280381205546], ""type"": ""Point""}"
601;Velos;Augustinergasse;Gebührenfrei;11;anschliessbar;nein;;;;nein;;47.557655842791, 7.590580914209867;"{""coordinates"": [7.590580914209867, 47.557655842791], ""type"": ""Point""}"
605;Velos;Wiesendamm-Promenade;Gebührenfrei;21;anschliessbar;nein;;;;nein;;47.57522791548777, 7.609623456529001;"{""coordinates"": [7.609623456529001, 47.57522791548777], ""type"": ""Point""}"
610;Velos;Gempenstrasse;Gebührenfrei;4;anschliessbar;nein;;;;nein;;47.544821604528074, 7.587262523870122;"{""coordinates"": [7.587262523870122, 47.544821604528074], ""type"": ""Point""}"
613;Velos;Falknerstrasse;Gebührenfrei;10;anschliessbar;nein;;;;nein;;47.55662953588438, 7.588759484740404;"{""coordinates"": [7.588759484740404, 47.55662953588438], ""type"": ""Point""}"
614;Velos;Falknerstrasse;Gebührenfrei;17;anschliessbar;nein;;;;nein;;47.55664756825633, 7.5888014262329735;"{""coordinates"": [7.588801426232973, 47.55664756825633], ""type"": ""Point""}"
618;Velos;Gärtnerstrasse;Gebührenfrei;8;anschliessbar;nein;;;;nein;;47.576030823286736, 7.591191534167374;"{""coordinates"": [7.591191534167374, 47.576030823286736], ""type"": ""Point""}"
