politische_gemeinde;bfs_nr;bezirk_bezeichnung;bezirk_nr;siedlung;einwohner_per_31_12_2018;plz;ortschaft;primarschulgemeinde;sekundarschulgemeinde;evang_kirchgemeinde;kath_kirchgemeinde
Braunau;4723;Münchwilen;2014;Fürhäusern;x;9502;Braunau;Braunau;Affeltrangen;Braunau;Tobel
Braunau;4723;Münchwilen;2014;Heid;x;9502;Braunau;Braunau;Affeltrangen;Braunau;Tobel
Braunau;4723;Münchwilen;2014;Heid, Obere;x;9502;Braunau;Braunau;Affeltrangen;Braunau;Tobel
Braunau;4723;Münchwilen;2014;Hitzliwies;x;9502;Braunau;Braunau;Affeltrangen;Braunau;Tobel
Braunau;4723;Münchwilen;2014;Hohfuri;x;9502;Braunau;Braunau;Affeltrangen;Braunau;Tobel
Braunau;4723;Münchwilen;2014;Hohrüti;x;9502;Braunau;Braunau;Affeltrangen;Braunau;Tobel
Braunau;4723;Münchwilen;2014;Hühnersedel;16;9502;Braunau;Braunau;Affeltrangen;Braunau;Tobel
Braunau;4723;Münchwilen;2014;Kirchensteig;50;9502;Braunau;Braunau;Affeltrangen;Braunau;Tobel
Braunau;4723;Münchwilen;2014;Kläffler;x;9502;Braunau;Braunau;Affeltrangen;Braunau;Tobel
Braunau;4723;Münchwilen;2014;Riedern;x;9502;Braunau;Braunau;Affeltrangen;Braunau;Tobel
Braunau;4723;Münchwilen;2014;Rimensberg;x;9502;Braunau;Regio Märwil;Affeltrangen;Märwil;Tobel
Braunau;4723;Münchwilen;2014;Tobelacker;x;9502;Braunau;Braunau;Affeltrangen;Braunau;Tobel
Bürglen;4911;Weinfelden;2015;Aspe;7;8584;Leimbach;Bürglen;Bürglen;Sulgen-Kradolf;Sulgen
Bürglen;4911;Weinfelden;2015;Flurhof;6;8584;Opfershofen;Bürglen;Bürglen;Sulgen-Kradolf;Sulgen
Bürglen;4911;Weinfelden;2015;Guntersried;x;8584;Leimbach;Bürglen;Bürglen;Sulgen-Kradolf;Sulgen
Bürglen;4911;Weinfelden;2015;Istighofen;348;8575;Istighofen;Bürglen;Bürglen;Bürglen;Wertbühl
Bürglen;4911;Weinfelden;2015;Neuhof;x;8575;Istighofen;Bürglen;Bürglen;Bürglen;Wertbühl
Bürglen;4911;Weinfelden;2015;Opfershofen (Gemeinde Bürglen);54;8584;Opfershofen;Bürglen;Bürglen;Sulgen-Kradolf;Sulgen
Bürglen;4911;Weinfelden;2015;Waldau;6;8575;Istighofen;Bürglen;Bürglen;Bürglen;Wertbühl
Bürglen;4911;Weinfelden;2015;Chrummbach;13;8584;Opfershofen;Bürglen;Bürglen;Sulgen-Kradolf;Sulgen
Bürglen;4911;Weinfelden;2015;Leimbach;208;8584;Leimbach;Bürglen;Bürglen;Sulgen-Kradolf;Sulgen
Bürglen;4911;Weinfelden;2015;Rossweid;x;8575;Bürglen;Bürglen;Bürglen;Bürglen;Sulgen
Bürglen;4911;Weinfelden;2015;Sonnenhof (Gemeinde Bürglen);12;8575;Bürglen;Bürglen;Bürglen;Bürglen;Weinfelden
Bürglen;4911;Weinfelden;2015;Wiessler;60;8584;Leimbach;Bürglen;Bürglen;Sulgen-Kradolf;Sulgen
Bürglen;4911;Weinfelden;2015;Bürglen;2825;8575;Bürglen;Bürglen;Bürglen;Bürglen;Sulgen
Bürglen;4911;Weinfelden;2015;Geisswiesen;x;8584;Leimbach;Bürglen;Bürglen;Sulgen-Kradolf;Sulgen
Bürglen;4911;Weinfelden;2015;Haldenhof;x;8575;Bürglen;Bürglen;Bürglen;Bürglen;Sulgen
Bürglen;4911;Weinfelden;2015;Lärchenhof;6;8575;Istighofen;Bürglen;Bürglen;Bürglen;Wertbühl
Bürglen;4911;Weinfelden;2015;Moos;206;8575;Istighofen;Bürglen;Bürglen;Bürglen;Wertbühl
Bürglen;4911;Weinfelden;2015;Moosrüti;x;8575;Istighofen;Bürglen;Bürglen;Bürglen;Wertbühl
Bürglen;4911;Weinfelden;2015;Neuwies;x;8575;Istighofen;Bürglen;Bürglen;Bürglen;Wertbühl
Bürglen;4911;Weinfelden;2015;Oberholz;11;8584;Leimbach;Bürglen;Bürglen;Sulgen-Kradolf;Sulgen
Bürglen;4911;Weinfelden;2015;Oberopfershofen (Gemeinde Bürglen);42;8584;Opfershofen;Bürglen;Bürglen;Sulgen-Kradolf;Sulgen
Bürglen;4911;Weinfelden;2015;Riedere;x;8575;Bürglen;Bürglen;Bürglen;Bürglen;Sulgen
Bürglen;4911;Weinfelden;2015;Stögge;x;8584;Leimbach;Bürglen;Bürglen;Sulgen-Kradolf;Sulgen
Bussnang;4921;Weinfelden;2015;Betten;x;9504;Friltschen;Regio Märwil;Affeltrangen;Bussnang-Leutmerken;Bussnang
Bussnang;4921;Weinfelden;2015;Eichhof;x;9517;Mettlen;Nollen;Nollen;Bussnang-Leutmerken;Wertbühl
Bussnang;4921;Weinfelden;2015;Eppenstein;13;9565;Oppikon;Lauchetal;Affeltrangen;Bussnang-Leutmerken;Bussnang
Bussnang;4921;Weinfelden;2015;Friltschen;158;9504;Friltschen;Regio Märwil;Affeltrangen;Bussnang-Leutmerken;Bussnang
Bussnang;4921;Weinfelden;2015;Kaa;x;9517;Mettlen;Nollen;Nollen;Schönholzerswilen;Wertbühl
Bussnang;4921;Weinfelden;2015;Liehof;x;9565;Rothenhausen;Bussnang-Rothenhausen;Weinfelden;Bussnang-Leutmerken;Bussnang
Bussnang;4921;Weinfelden;2015;Lindenhof (Rothenhausen);x;9565;Rothenhausen;Bussnang-Rothenhausen;Weinfelden;Bussnang-Leutmerken;Bussnang
Bussnang;4921;Weinfelden;2015;Mooswiesen;x;9565;Oppikon;Amlikon-Holzhäusern;Weinfelden;Bussnang-Leutmerken;Bussnang
Bussnang;4921;Weinfelden;2015;Reuti;52;9517;Mettlen;Bürglen;Bürglen;Bussnang-Leutmerken;Wertbühl
Bussnang;4921;Weinfelden;2015;Schmidshof;47;9565;Schmidshof;Lauchetal;Affeltrangen;Bussnang-Leutmerken;Bussnang
Bussnang;4921;Weinfelden;2015;Wart;12;9504;Friltschen;Regio Märwil;Affeltrangen;Bussnang-Leutmerken;Bussnang
Bussnang;4921;Weinfelden;2015;Weierwies;x;9517;Mettlen;Nollen;Nollen;Schönholzerswilen;Wertbühl
Bussnang;4921;Weinfelden;2015;Weingarten;76;9504;Friltschen;Regio Märwil;Affeltrangen;Bussnang-Leutmerken;Bussnang
Bussnang;4921;Weinfelden;2015;Wertbühl;24;8575;Istighofen;Nollen;Nollen;Bussnang-Leutmerken;Wertbühl
Bussnang;4921;Weinfelden;2015;Aspenhof;x;8575;Istighofen;Bürglen;Bürglen;Bussnang-Leutmerken;Wertbühl
Bussnang;4921;Weinfelden;2015;Bommelisegg;7;9504;Friltschen;Regio Märwil;Affeltrangen;Bussnang-Leutmerken;Bussnang
Bussnang;4921;Weinfelden;2015;Brunnenwies;x;9504;Friltschen;Regio Märwil;Affeltrangen;Bussnang-Leutmerken;Bussnang
Bussnang;4921;Weinfelden;2015;Eichwäldli;x;8575;Istighofen;Bürglen;Bürglen;Bussnang-Leutmerken;Wertbühl
Bussnang;4921;Weinfelden;2015;Feldhof;x;9562;Märwil;Regio Märwil;Affeltrangen;Bussnang-Leutmerken;Bussnang
Bussnang;4921;Weinfelden;2015;Freihof;x;9565;Bussnang;Bussnang-Rothenhausen;Weinfelden;Bussnang-Leutmerken;Bussnang
Bussnang;4921;Weinfelden;2015;Freudenberg;6;8575;Istighofen;Nollen;Nollen;Schönholzerswilen;Wertbühl
Bussnang;4921;Weinfelden;2015;Hard;x;9565;Rothenhausen;Bussnang-Rothenhausen;Weinfelden;Bussnang-Leutmerken;Bussnang
Bussnang;4921;Weinfelden;2015;In der Egg;x;9517;Mettlen;Bürglen;Bürglen;Bussnang-Leutmerken;Wertbühl
Bussnang;4921;Weinfelden;2015;Itobel;15;9517;Mettlen;Nollen;Nollen;Schönholzerswilen;Wertbühl
Bussnang;4921;Weinfelden;2015;Kirchbühl;x;9503;Lanterswil;Regio Märwil;Affeltrangen;Bussnang-Leutmerken;Bussnang
Bussnang;4921;Weinfelden;2015;Lanterswil;94;9503;Lanterswil;Regio Märwil;Affeltrangen;Bussnang-Leutmerken;Bussnang
Bussnang;4921;Weinfelden;2015;Lindenhof (Bussnang);x;9565;Bussnang;Bussnang-Rothenhausen;Weinfelden;Bussnang-Leutmerken;Bussnang
Bussnang;4921;Weinfelden;2015;Margenmühle;x;9565;Oberbussnang;Bussnang-Rothenhausen;Weinfelden;Bussnang-Leutmerken;Bussnang
Bussnang;4921;Weinfelden;2015;Neuberg;19;9565;Oberbussnang;Bussnang-Rothenhausen;Weinfelden;Bussnang-Leutmerken;Bussnang
Bussnang;4921;Weinfelden;2015;Niederhof;29;9503;Stehrenberg;Regio Märwil;Affeltrangen;Bussnang-Leutmerken;Bussnang
Bussnang;4921;Weinfelden;2015;Oberbussnang;84;9565;Oberbussnang;Bussnang-Rothenhausen;Weinfelden;Bussnang-Leutmerken;Bussnang
Bussnang;4921;Weinfelden;2015;Oberoppikon;31;9565;Oppikon;Lauchetal;Affeltrangen;Bussnang-Leutmerken;Bussnang
Bussnang;4921;Weinfelden;2015;Puppikon;40;9565;Rothenhausen;Bussnang-Rothenhausen;Weinfelden;Bussnang-Leutmerken;Bussnang
Bussnang;4921;Weinfelden;2015;Schulhaus;9;9565;Bussnang;Bussnang-Rothenhausen;Weinfelden;Bussnang-Leutmerken;Bussnang
Bussnang;4921;Weinfelden;2015;Sodewis;x;9503;Stehrenberg;Regio Märwil;Affeltrangen;Bussnang-Leutmerken;Bussnang
Bussnang;4921;Weinfelden;2015;Tannerwies;x;9565;Bussnang;Bussnang-Rothenhausen;Weinfelden;Bussnang-Leutmerken;Bussnang
Bussnang;4921;Weinfelden;2015;Thurrain;14;9565;Rothenhausen;Bussnang-Rothenhausen;Weinfelden;Bussnang-Leutmerken;Bussnang
Bussnang;4921;Weinfelden;2015;Wiedenhof;x;9517;Mettlen;Nollen;Nollen;Schönholzerswilen;Wertbühl
Bussnang;4921;Weinfelden;2015;Bussnang;475;9565;Bussnang;Bussnang-Rothenhausen;Weinfelden;Bussnang-Leutmerken;Bussnang
Bussnang;4921;Weinfelden;2015;Fatzenloo;x;9565;Oppikon;Amlikon-Holzhäusern;Weinfelden;Bussnang-Leutmerken;Bussnang
Bussnang;4921;Weinfelden;2015;Häusern (Gemeinde Bussnang);x;9503;Lanterswil;Regio Märwil;Affeltrangen;Bussnang-Leutmerken;Bussnang
Bussnang;4921;Weinfelden;2015;Mettlen;446;9517;Mettlen;Nollen;Nollen;Schönholzerswilen;Wertbühl
Bussnang;4921;Weinfelden;2015;Neubruch;x;9504;Friltschen;Regio Märwil;Affeltrangen;Bussnang-Leutmerken;Bussnang
Bussnang;4921;Weinfelden;2015;Neuhof;x;9503;Lanterswil;Regio Märwil;Affeltrangen;Bussnang-Leutmerken;Bussnang
Bussnang;4921;Weinfelden;2015;Rene;x;9504;Friltschen;Regio Märwil;Affeltrangen;Bussnang-Leutmerken;Bussnang
Bussnang;4921;Weinfelden;2015;Rothenhausen;453;9565;Rothenhausen;Bussnang-Rothenhausen;Weinfelden;Bussnang-Leutmerken;Bussnang
Bussnang;4921;Weinfelden;2015;Schindegg;x;9565;Bussnang;Bussnang-Rothenhausen;Weinfelden;Bussnang-Leutmerken;Bussnang
Bussnang;4921;Weinfelden;2015;Stehrenberg;64;9503;Stehrenberg;Regio Märwil;Affeltrangen;Bussnang-Leutmerken;Bussnang
Bussnang;4921;Weinfelden;2015;Unteroppikon;74;9565;Oppikon;Amlikon-Holzhäusern;Weinfelden;Bussnang-Leutmerken;Bussnang
Bussnang;4921;Weinfelden;2015;Waldhof;x;9565;Bussnang;Bussnang-Rothenhausen;Weinfelden;Bussnang-Leutmerken;Bussnang
Bussnang;4921;Weinfelden;2015;Zu Allen Winden;x;9565;Rothenhausen;Bussnang-Rothenhausen;Weinfelden;Bussnang-Leutmerken;Bussnang
Diessenhofen;4545;Frauenfeld;2012;Bleichi;x;8253;Diessenhofen;Region Diessenhofen;Region Diessenhofen;Diessenhofen;Diessenhofen
Diessenhofen;4545;Frauenfeld;2012;Chugelisriet;x;8253;Willisdorf;Region Diessenhofen;Region Diessenhofen;Basadingen-Schlattingen-Willisdorf;Basadingen
Diessenhofen;4545;Frauenfeld;2012;Diessenhofen;3765;8253;Diessenhofen;Region Diessenhofen;Region Diessenhofen;Diessenhofen;Diessenhofen
Diessenhofen;4545;Frauenfeld;2012;Eichbühl;x;8253;Diessenhofen;Region Diessenhofen;Region Diessenhofen;Basadingen-Schlattingen-Willisdorf;Basadingen
Diessenhofen;4545;Frauenfeld;2012;Gut;x;8253;Diessenhofen;Region Diessenhofen;Region Diessenhofen;Diessenhofen;Diessenhofen
Diessenhofen;4545;Frauenfeld;2012;St. Katharinental;37;8253;Diessenhofen;Region Diessenhofen;Region Diessenhofen;Diessenhofen;Diessenhofen
Diessenhofen;4545;Frauenfeld;2012;Birkenhof;6;8253;Diessenhofen;Region Diessenhofen;Region Diessenhofen;Diessenhofen;Diessenhofen
Diessenhofen;4545;Frauenfeld;2012;Langfuri;x;8253;Diessenhofen;Region Diessenhofen;Region Diessenhofen;Basadingen-Schlattingen-Willisdorf;Basadingen
Diessenhofen;4545;Frauenfeld;2012;Mattenhof;x;8253;Diessenhofen;Region Diessenhofen;Region Diessenhofen;Diessenhofen;Diessenhofen
Diessenhofen;4545;Frauenfeld;2012;Ratihart;x;8253;Diessenhofen;Region Diessenhofen;Region Diessenhofen;Diessenhofen;Basadingen
Diessenhofen;4545;Frauenfeld;2012;Rottmühle;x;8253;Willisdorf;Region Diessenhofen;Region Diessenhofen;Diessenhofen;Diessenhofen
Diessenhofen;4545;Frauenfeld;2012;Schupfen;x;8253;Diessenhofen;Region Diessenhofen;Region Diessenhofen;Diessenhofen;Diessenhofen
Diessenhofen;4545;Frauenfeld;2012;Willisdorf;133;8253;Willisdorf;Region Diessenhofen;Region Diessenhofen;Basadingen-Schlattingen-Willisdorf;Basadingen
Diessenhofen;4545;Frauenfeld;2012;Kundelfingerhof;9;8252;Schlatt;Region Diessenhofen;Region Diessenhofen;Diessenhofen;Paradies
Diessenhofen;4545;Frauenfeld;2012;Neugut;x;8253;Diessenhofen;Region Diessenhofen;Region Diessenhofen;Diessenhofen;Diessenhofen
Diessenhofen;4545;Frauenfeld;2012;Rheinsäge;7;8253;Diessenhofen;Region Diessenhofen;Region Diessenhofen;Diessenhofen;Diessenhofen
Dozwil;4406;Arbon;2011;Birkenhof;x;8582;Dozwil;Dozwil-Kesswil;Dozwil-Kesswil-Uttwil;Kesswil-Dozwil;Sommeri
Dozwil;4406;Arbon;2011;Dozwil;685;8582;Dozwil;Dozwil-Kesswil;Dozwil-Kesswil-Uttwil;Kesswil-Dozwil;Sommeri
Dozwil;4406;Arbon;2011;Seeblick;x;8582;Dozwil;Dozwil-Kesswil;Dozwil-Kesswil-Uttwil;Kesswil-Dozwil;Sommeri
Egnach;4411;Arbon;2011;Ackermannshub;18;9314;Steinebrunn;Egnach;Egnach;Egnach;Steinebrunn
Egnach;4411;Arbon;2011;Ballen;6;9315;Winden;Egnach;Egnach;Egnach;Steinebrunn
Egnach;4411;Arbon;2011;Buhreute, Untere (Gemeinde Egnach);x;9322;Egnach;Egnach;Egnach;Egnach;Steinebrunn
Egnach;4411;Arbon;2011;Burkartshaus;25;9315;Neukirch (Egnach);Egnach;Egnach;Egnach;Steinebrunn
Egnach;4411;Arbon;2011;Burkartsulishaus;24;9315;Neukirch (Egnach);Egnach;Egnach;Egnach;Steinebrunn
Egnach;4411;Arbon;2011;Bündt;12;9315;Winden;Egnach;Egnach;Egnach;Steinebrunn
Egnach;4411;Arbon;2011;Ebnet (Gemeinde Egnach);x;9315;Neukirch (Egnach);Egnach;Egnach;Egnach;Steinebrunn
Egnach;4411;Arbon;2011;Erdhausen;71;9315;Neukirch (Egnach);Egnach;Egnach;Egnach;Steinebrunn
Egnach;4411;Arbon;2011;Flurhof;x;9314;Steinebrunn;Egnach;Egnach;Egnach;Steinebrunn
Egnach;4411;Arbon;2011;Gaishäusern;24;9315;Neukirch (Egnach);Egnach;Egnach;Egnach;Steinebrunn
Egnach;4411;Arbon;2011;Kehlhof;48;9322;Egnach;Egnach;Egnach;Egnach;Steinebrunn
Egnach;4411;Arbon;2011;Kesslersbach;6;9314;Steinebrunn;Egnach;Egnach;Egnach;Steinebrunn
Egnach;4411;Arbon;2011;Klösterli;8;9315;Winden;Egnach;Egnach;Egnach;Steinebrunn
Egnach;4411;Arbon;2011;Langgreut;39;9322;Egnach;Egnach;Egnach;Egnach;Steinebrunn
Egnach;4411;Arbon;2011;Luxburg;57;9322;Egnach;Egnach;Egnach;Egnach;Steinebrunn
Egnach;4411;Arbon;2011;Mölsreute;14;9315;Neukirch (Egnach);Egnach;Egnach;Egnach;Steinebrunn
Egnach;4411;Arbon;2011;Neuhof;x;9314;Steinebrunn;Egnach;Egnach;Egnach;Steinebrunn
Egnach;4411;Arbon;2011;Olmishausen;60;9314;Steinebrunn;Egnach;Egnach;Egnach;Steinebrunn
Egnach;4411;Arbon;2011;Praliswinden;12;9322;Egnach;Egnach;Egnach;Egnach;Steinebrunn
Egnach;4411;Arbon;2011;Siebeneichen;13;9315;Winden;Egnach;Egnach;Egnach;Steinebrunn
Egnach;4411;Arbon;2011;Steinebrunn;498;9314;Steinebrunn;Egnach;Egnach;Egnach;Steinebrunn
Egnach;4411;Arbon;2011;Stickelholz;10;9322;Egnach;Egnach;Egnach;Egnach;Steinebrunn
Egnach;4411;Arbon;2011;Stocken;20;9315;Neukirch (Egnach);Egnach;Egnach;Egnach;Steinebrunn
Egnach;4411;Arbon;2011;Täschliberg;16;9315;Winden;Egnach;Egnach;Egnach;Steinebrunn
Egnach;4411;Arbon;2011;Wiedehorn;37;9322;Egnach;Egnach;Egnach;Egnach;Steinebrunn
Egnach;4411;Arbon;2011;Wiesental;x;8580;Steinebrunn;Amriswil-Hefenhofen-Sommeri;Amriswil-Hefenhofen-Sommeri;Amriswil-Sommeri;Steinebrunn
Egnach;4411;Arbon;2011;Wilen;56;9322;Egnach;Egnach;Egnach;Egnach;Steinebrunn
Egnach;4411;Arbon;2011;Winzelnberg;31;9314;Steinebrunn;Egnach;Egnach;Egnach;Steinebrunn
Egnach;4411;Arbon;2011;Attenreute;30;9315;Neukirch (Egnach);Egnach;Egnach;Egnach;Steinebrunn
Egnach;4411;Arbon;2011;Birmoos;24;9315;Neukirch (Egnach);Egnach;Egnach;Egnach;Steinebrunn
Egnach;4411;Arbon;2011;Buberg;8;9315;Neukirch (Egnach);Egnach;Egnach;Egnach;Steinebrunn
Egnach;4411;Arbon;2011;Gristen;23;9315;Neukirch (Egnach);Egnach;Egnach;Egnach;Steinebrunn
Egnach;4411;Arbon;2011;Gristenbühl;93;9315;Neukirch (Egnach);Egnach;Egnach;Egnach;Steinebrunn
Egnach;4411;Arbon;2011;Hagenbuchen;16;9315;Neukirch (Egnach);Egnach;Egnach;Egnach;Steinebrunn
Egnach;4411;Arbon;2011;Hegi;72;9315;Winden;Egnach;Egnach;Egnach;Steinebrunn
Egnach;4411;Arbon;2011;Herzogsbach;20;9315;Neukirch (Egnach);Egnach;Egnach;Egnach;Steinebrunn
Egnach;4411;Arbon;2011;Ladreute;x;9315;Neukirch (Egnach);Egnach;Egnach;Egnach;Steinebrunn
Egnach;4411;Arbon;2011;Mausacker;20;9314;Steinebrunn;Egnach;Egnach;Egnach;Steinebrunn
Egnach;4411;Arbon;2011;Meistershüsli;14;9315;Winden;Egnach;Egnach;Egnach;Steinebrunn
Egnach;4411;Arbon;2011;Moos;37;9315;Neukirch (Egnach);Egnach;Egnach;Egnach;Steinebrunn
Egnach;4411;Arbon;2011;Neugristen;x;9315;Neukirch (Egnach);Egnach;Egnach;Egnach;Steinebrunn
Egnach;4411;Arbon;2011;Neukirch;1013;9315;Neukirch (Egnach);Egnach;Egnach;Egnach;Steinebrunn
Egnach;4411;Arbon;2011;Peierslehn;14;9315;Neukirch (Egnach);Egnach;Egnach;Egnach;Steinebrunn
Egnach;4411;Arbon;2011;Scheidweg;x;9322;Egnach;Egnach;Egnach;Egnach;Steinebrunn
Egnach;4411;Arbon;2011;Schübshub;7;9315;Winden;Egnach;Egnach;Egnach;Steinebrunn
Egnach;4411;Arbon;2011;Sulzwiese;x;9314;Steinebrunn;Amriswil-Hefenhofen-Sommeri;Amriswil-Hefenhofen-Sommeri;Amriswil-Sommeri;Steinebrunn
Egnach;4411;Arbon;2011;Waldershaus;8;9314;Steinebrunn;Egnach;Egnach;Egnach;Steinebrunn
Egnach;4411;Arbon;2011;Attengärtli;6;9315;Neukirch (Egnach);Egnach;Egnach;Egnach;Steinebrunn
Egnach;4411;Arbon;2011;Balgen;20;9315;Winden;Egnach;Egnach;Egnach;Steinebrunn
Egnach;4411;Arbon;2011;Baumannshaus;60;9315;Neukirch (Egnach);Egnach;Egnach;Egnach;Steinebrunn
Egnach;4411;Arbon;2011;Bernetshof;x;9314;Steinebrunn;Egnach;Egnach;Egnach;Steinebrunn
Egnach;4411;Arbon;2011;Brunnenhalden;7;9315;Neukirch (Egnach);Egnach;Egnach;Egnach;Steinebrunn
Egnach;4411;Arbon;2011;Buch;85;9322;Egnach;Egnach;Egnach;Egnach;Steinebrunn
Egnach;4411;Arbon;2011;Egnach;1593;9322;Egnach;Egnach;Egnach;Egnach;Steinebrunn
Egnach;4411;Arbon;2011;Fetzisloh;35;9322;Egnach;Egnach;Egnach;Egnach;Steinebrunn
Egnach;4411;Arbon;2011;Glausenhaus;15;9315;Neukirch (Egnach);Egnach;Egnach;Egnach;Steinebrunn
Egnach;4411;Arbon;2011;Haslen;20;9322;Egnach;Egnach;Egnach;Egnach;Steinebrunn
Egnach;4411;Arbon;2011;Holz;30;9322;Egnach;Egnach;Egnach;Egnach;Steinebrunn
Egnach;4411;Arbon;2011;Kuglersgreut;29;9315;Neukirch (Egnach);Egnach;Egnach;Egnach;Steinebrunn
Egnach;4411;Arbon;2011;Lengwil;18;9315;Winden;Egnach;Egnach;Egnach;Steinebrunn
Egnach;4411;Arbon;2011;Lohrn;7;9322;Egnach;Egnach;Egnach;Egnach;Steinebrunn
Egnach;4411;Arbon;2011;Maihausen;11;9322;Egnach;Egnach;Egnach;Egnach;Steinebrunn
Egnach;4411;Arbon;2011;Raach;x;9315;Winden;Egnach;Egnach;Egnach;Steinebrunn
Egnach;4411;Arbon;2011;Ringenzeichen;26;9315;Neukirch (Egnach);Egnach;Egnach;Egnach;Steinebrunn
Egnach;4411;Arbon;2011;Rosengarten;x;9315;Winden;Egnach;Egnach;Egnach;Steinebrunn
Egnach;4411;Arbon;2011;Schochenhaus;x;9315;Neukirch (Egnach);Egnach;Egnach;Egnach;Steinebrunn
Egnach;4411;Arbon;2011;Sonnental;29;9314;Steinebrunn;Egnach;Egnach;Egnach;Steinebrunn
Egnach;4411;Arbon;2011;Staubishub;27;9315;Winden;Egnach;Egnach;Egnach;Steinebrunn
Egnach;4411;Arbon;2011;Stockershaus;x;9315;Neukirch (Egnach);Egnach;Egnach;Egnach;Steinebrunn
Egnach;4411;Arbon;2011;Winden;118;9315;Winden;Egnach;Egnach;Egnach;Steinebrunn
Egnach;4411;Arbon;2011;Zellholz;15;9315;Neukirch (Egnach);Egnach;Egnach;Egnach;Steinebrunn
Erlen;4476;Weinfelden;2015;Buchackern;167;8586;Buchackern;Region Sulgen;Region Sulgen;Erlen;Sulgen
Erlen;4476;Weinfelden;2015;Eestäge;99;8586;Erlen;Erlen;Erlen;Erlen;Sulgen
Erlen;4476;Weinfelden;2015;Kratz;x;8586;Kümmertshausen;Erlen;Erlen;Amriswil-Sommeri;Sommeri
Erlen;4476;Weinfelden;2015;Kümmertshausen;232;8586;Kümmertshausen;Erlen;Erlen;Amriswil-Sommeri;Sommeri
Erlen;4476;Weinfelden;2015;Oberriedt;45;8586;Riedt b. Erlen;Erlen;Erlen;Erlen;Sulgen
Erlen;4476;Weinfelden;2015;Pulvershaus;11;8586;Kümmertshausen;Erlen;Erlen;Amriswil-Sommeri;Sommeri
Erlen;4476;Weinfelden;2015;Sandbohl;x;8586;Engishofen;Erlen;Erlen;Amriswil-Sommeri;Sommeri
Erlen;4476;Weinfelden;2015;Unterlöwenhaus;19;8586;Kümmertshausen;Erlen;Erlen;Amriswil-Sommeri;Sommeri
Erlen;4476;Weinfelden;2015;Unterriedt;186;8586;Riedt b. Erlen;Erlen;Erlen;Erlen;Sulgen
Erlen;4476;Weinfelden;2015;Cholwis;x;8586;Erlen;Erlen;Erlen;Erlen;Sulgen
Erlen;4476;Weinfelden;2015;Engishofen;165;8586;Engishofen;Erlen;Erlen;Amriswil-Sommeri;Sommeri
Erlen;4476;Weinfelden;2015;Ennetaach;281;8586;Ennetaach;Erlen;Erlen;Erlen;Sulgen
Erlen;4476;Weinfelden;2015;Erlen;1649;8586;Erlen;Erlen;Erlen;Erlen;Sulgen
Erlen;4476;Weinfelden;2015;Riedt;697;8586;Riedt b. Erlen;Erlen;Erlen;Erlen;Sulgen
Erlen;4476;Weinfelden;2015;Talacker;x;8586;Buchackern;Region Sulgen;Region Sulgen;Erlen;Sulgen
Erlen;4476;Weinfelden;2015;Eppishausen;146;8586;Erlen;Erlen;Erlen;Erlen;Sulgen
Erlen;4476;Weinfelden;2015;Holzplatz;21;8586;Erlen;Erlen;Erlen;Erlen;Sulgen
Erlen;4476;Weinfelden;2015;Kaltenbrunnen (Gemeinde Erlen);x;9216;Heldswil;Region Sulgen;Region Sulgen;Erlen;Sulgen
Ermatingen;4646;Kreuzlingen;2013;Lankenberg;50;8272;Ermatingen;Ermatingen;Ermatingen;Ermatingen;Ermatingen
Ermatingen;4646;Kreuzlingen;2013;Polster;x;8273;Triboltingen;Ermatingen;Ermatingen;Ermatingen;Ermatingen
Ermatingen;4646;Kreuzlingen;2013;Stad;581;8272;Ermatingen;Ermatingen;Ermatingen;Ermatingen;Ermatingen
Ermatingen;4646;Kreuzlingen;2013;Birebomme;x;8273;Triboltingen;Ermatingen;Ermatingen;Ermatingen;Ermatingen
Ermatingen;4646;Kreuzlingen;2013;Blauort;262;8272;Ermatingen;Ermatingen;Ermatingen;Ermatingen;Ermatingen
Ermatingen;4646;Kreuzlingen;2013;Lerchhof;7;8272;Ermatingen;Ermatingen;Ermatingen;Ermatingen;Ermatingen
Ermatingen;4646;Kreuzlingen;2013;Neugut;x;8272;Ermatingen;Ermatingen;Ermatingen;Ermatingen;Ermatingen
Ermatingen;4646;Kreuzlingen;2013;Tüfgwändli;8;8272;Ermatingen;Ermatingen;Ermatingen;Ermatingen;Ermatingen
Ermatingen;4646;Kreuzlingen;2013;Ulmberg;x;8272;Ermatingen;Ermatingen;Ermatingen;Ermatingen;Ermatingen
Ermatingen;4646;Kreuzlingen;2013;Zelglihof;x;8272;Ermatingen;Ermatingen;Ermatingen;Ermatingen;Ermatingen
Ermatingen;4646;Kreuzlingen;2013;Agerstenbach;13;8272;Ermatingen;Ermatingen;Ermatingen;Ermatingen;Ermatingen
Ermatingen;4646;Kreuzlingen;2013;Berg;114;8272;Ermatingen;Ermatingen;Ermatingen;Ermatingen;Ermatingen
Ermatingen;4646;Kreuzlingen;2013;Ermatingen;1911;8272;Ermatingen;Ermatingen;Ermatingen;Ermatingen;Ermatingen
Ermatingen;4646;Kreuzlingen;2013;Höhnwilen;14;8272;Ermatingen;Ermatingen;Ermatingen;Ermatingen;Ermatingen
Ermatingen;4646;Kreuzlingen;2013;Lanterswilen;15;8272;Ermatingen;Ermatingen;Ermatingen;Ermatingen;Ermatingen
