,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14
2603,12644,10024,AG,4071,Jonen,Jonen,11,1,1000,20,01.01.1960,,,,01.01.1960
2604,12645,10021,AG,4169,Kaisten,Kaisten,11,1,1000,20,01.01.1960,3171,26,31.12.2009,31.12.2009
2605,12646,10103,FR,2264,Jeuss,Jeuss,11,1,1000,20,01.01.1960,3446,29,31.12.2015,31.12.2015
2606,12647,10073,BE,304,Kallnach,Kallnach,11,1,1000,20,01.01.1960,2847,24,31.12.2009,31.12.2009
2607,12648,10009,TG,4871,Kaltenbach,Kaltenbach,11,1,1000,20,01.01.1960,1875,29,31.05.1995,31.05.1995
2608,12649,10010,TG,4737,Kalthäusern,Kalthäusern,11,1,1000,20,01.01.1960,1866,29,31.12.1994,31.12.1994
2609,12650,10097,SO,2549,Kammersrohr,Kammersrohr,11,1,1000,20,01.01.1960,,,,01.01.1960
2610,12651,10111,SO,2580,Kappel (SO),Kappel (SO),11,1,1000,20,01.01.1960,,,,01.01.1960
2611,12652,10025,AG,4031,Künten,Künten,11,1,1000,20,01.01.1960,,,,01.01.1960
2612,12653,10016,AG,4308,Kaiserstuhl,Kaiserstuhl,11,1,1000,20,01.01.1960,3959,29,31.12.2021,31.12.2021
2613,12654,10003,TI,5188,Iseo,Iseo,11,1,1000,20,01.01.1960,2739,29,19.04.2008,19.04.2008
2614,12655,10004,TI,5110,Indemini,Indemini,11,1,1000,20,01.01.1960,3173,29,24.04.2010,24.04.2010
2615,12656,10030,VS,6109,Inden,Inden,11,1,1000,20,01.01.1960,,,,01.01.1960
2616,12657,10068,SZ,1364,Ingenbohl,Ingenbohl,11,1,1000,20,01.01.1960,,,,01.01.1960
2617,12658,10096,SZ,1343,Innerthal,Innerthal,11,1,1000,20,01.01.1960,,,,01.01.1960
2618,12659,10065,LU,1033,Inwil,Inwil,11,1,1000,20,01.01.1960,3328,24,31.12.2012,31.12.2012
2619,12660,10037,VD,5885,Jongny,Jongny,11,1,1000,20,01.01.1960,2673,24,31.08.2006,31.08.2006
2620,12661,10061,UR,1211,Isenthal,Isenthal,11,1,1000,20,01.01.1960,,,,01.01.1960
2621,12662,10012,TG,4574,Kefikon,Kefikon,11,1,1000,20,01.01.1960,1908,29,31.12.1997,31.12.1997
2622,12663,10029,VS,6134,Isérables,Isérables,11,1,1000,20,01.01.1960,,,,01.01.1960
2623,12664,10012,TG,4573,Islikon,Islikon,11,1,1000,20,01.01.1960,1908,29,31.12.1997,31.12.1997
2624,12665,10007,TI,5009,Isone,Isone,11,1,1000,20,01.01.1960,,,,01.01.1960
2625,12666,10008,TG,4923,Istighofen,Istighofen,11,1,1000,20,01.01.1960,1859,29,31.12.1994,31.12.1994
2626,12667,10021,AG,4168,Ittenthal,Ittenthal,11,1,1000,20,01.01.1960,3171,29,31.12.2009,31.12.2009
2627,12668,10105,FR,2138,Jaun,Jaun,11,1,1000,20,01.01.1960,,,,01.01.1960
2628,12669,10040,TI,5284,Iragna,Iragna,11,1,1000,20,01.01.1960,3581,29,01.04.2017,01.04.2017
2629,12670,10071,BE,355,Köniz,Köniz,11,1,1000,20,01.01.1960,2986,24,31.12.2009,31.12.2009
2630,12671,10053,ZH,6,Kappel am Albis,Kappel am Albis,11,1,1000,20,01.01.1960,,,,01.01.1960
2631,12672,10016,AG,4309,Klingnau,Klingnau,11,1,1000,20,01.01.1960,,,,01.01.1960
2632,12673,10081,ZH,62,Kloten,Kloten,11,1,1000,20,01.01.1960,,,,01.01.1960
2633,12674,10053,ZH,7,Knonau,Knonau,11,1,1000,20,01.01.1960,,,,01.01.1960
2634,12675,10063,LU,1089,Knutwil,Knutwil,11,1,1000,20,01.01.1960,3339,24,31.12.2012,31.12.2012
2635,12676,10103,FR,2267,Kleingurmels,Kleingurmels,11,1,1000,20,01.01.1960,1930,29,31.12.1999,31.12.1999
2636,12677,10017,AG,4276,Kölliken,Kölliken,11,1,1000,20,01.01.1960,,,,01.01.1960
2637,12678,10072,BE,328,Kleindietwil,Kleindietwil,11,1,1000,20,01.01.1960,2896,24,31.12.2009,31.12.2009
2638,12679,10083,BE,413,Koppigen,Koppigen,11,1,1000,20,01.01.1960,2950,24,31.12.2009,31.12.2009
2639,12680,10062,LU,1133,Kottwil,Kottwil,11,1,1000,20,01.01.1960,2321,29,31.12.2005,31.12.2005
2640,12681,10014,TG,4508,Kradolf,Kradolf,11,1,1000,20,01.01.1960,1885,29,31.12.1995,31.12.1995
2641,12682,10083,BE,414,Krauchthal,Krauchthal,11,1,1000,20,01.01.1960,2951,24,31.12.2009,31.12.2009
2642,12683,10011,TG,4671,Kreuzlingen,Kreuzlingen,11,1,1000,20,01.01.1960,3227,24,31.12.2010,31.12.2010
2643,12684,10064,LU,1059,Kriens,Kriens,11,1,1000,20,01.01.1960,3310,24,31.12.2012,31.12.2012
2644,12685,10016,AG,4310,Koblenz,Koblenz,11,1,1000,20,01.01.1960,,,,01.01.1960
2645,12686,10125,VS,6197,Kippel,Kippel,11,1,1000,20,01.01.1960,,,,01.01.1960
2646,12687,10083,BE,411,Kernenried,Kernenried,11,1,1000,20,01.01.1960,2948,24,31.12.2009,31.12.2009
2647,12688,10070,OW,1404,Kerns,Kerns,11,1,1000,20,01.01.1960,,,,01.01.1960
2648,12689,10103,FR,2265,Kerzers,Kerzers,11,1,1000,20,01.01.1960,,,,01.01.1960
2649,12690,10001,TG,4426,Kesswil,Kesswil,11,1,1000,20,01.01.1960,3191,24,31.12.2010,31.12.2010
2650,12691,10084,SO,2492,Kienberg,Kienberg,11,1,1000,20,01.01.1960,,,,01.01.1960
2651,12692,10094,SO,2619,Kleinlützel,Kleinlützel,11,1,1000,20,01.01.1960,,,,01.01.1960
2652,12693,10025,AG,4030,Killwangen,Killwangen,11,1,1000,20,01.01.1960,,,,01.01.1960
2653,12694,10016,AG,4311,Leibstadt,Leibstadt,11,1,1000,20,01.01.1960,,,,01.01.1960
2654,12695,10083,BE,412,Kirchberg (BE),Kirchberg (BE),11,1,1000,20,01.01.1960,2949,24,31.12.2009,31.12.2009
2655,12696,10017,AG,4275,Kirchleerau,Kirchleerau,11,1,1000,20,01.01.1960,,,,01.01.1960
2656,12697,10071,BE,354,Kirchlindach,Kirchlindach,11,1,1000,20,01.01.1960,2985,24,31.12.2009,31.12.2009
2657,12698,10008,TG,4905,Klarsreuti,Klarsreuti,11,1,1000,20,01.01.1960,1871,29,31.12.1994,31.12.1994
2658,12699,10082,ZH,33,Kleinandelfingen,Kleinandelfingen,11,1,1000,20,01.01.1960,,,,01.01.1960
2659,12700,10103,FR,2266,Kleinbösingen,Kleinbösingen,11,1,1000,20,01.01.1960,,,,01.01.1960
2660,12701,10078,ZH,135,Kilchberg (ZH),Kilchberg (ZH),11,1,1000,20,01.01.1960,,,,01.01.1960
2661,12702,10004,TI,5116,Magadino,Magadino,11,1,1000,20,01.01.1960,3173,29,24.04.2010,24.04.2010
2662,12703,10050,VD,5526,Malapalud,Malapalud,11,1,1000,20,01.01.1960,2429,24,31.08.2006,31.08.2006
2663,12704,10047,VD,5606,Lutry,Lutry,11,1,1000,20,01.01.1960,2480,24,31.08.2006,31.08.2006
2664,12705,10057,AR,3033,Lutzenberg,Lutzenberg,11,1,1000,20,01.01.1960,,,,01.01.1960
2665,12706,10064,LU,1061,Luzern,Luzern,11,1,1000,20,01.01.1960,3161,26,31.12.2009,31.12.2009
2666,12707,10073,BE,306,Lyss,Lyss,11,1,1000,20,01.01.1960,2849,24,31.12.2009,31.12.2009
2667,12708,10100,SO,2456,Lüterswil,Lüterswil,11,1,1000,20,01.01.1960,1873,29,31.12.1994,31.12.1994
2668,12709,10072,BE,332,Madiswil,Madiswil,11,1,1000,20,01.01.1960,2720,26,31.12.2006,31.12.2006
2669,12710,10012,TG,4611,Lustdorf,Lustdorf,11,1,1000,20,01.01.1960,1860,29,31.12.1994,31.12.1994
2670,12711,10018,AG,4253,Magden,Magden,11,1,1000,20,01.01.1960,,,,01.01.1960
2671,12712,10025,AG,4032,Mägenwil,Mägenwil,11,1,1000,20,01.01.1960,,,,01.01.1960
2672,12713,10042,TI,5317,Maggia,Maggia,11,1,1000,20,01.01.1960,2295,26,03.04.2004,03.04.2004
2673,12714,10003,TI,5193,Magliaso,Magliaso,11,1,1000,20,01.01.1960,,,,01.01.1960
2674,12715,10104,FR,2205,Magnedens,Magnedens,11,1,1000,20,01.01.1960,1927,29,31.12.1998,31.12.1998
2675,12716,10109,GL,1614,Luchsingen,Luchsingen,11,1,1000,20,01.01.1960,2273,26,31.12.2003,31.12.2003
2676,12717,10083,BE,415,Lyssach,Lyssach,11,1,1000,20,01.01.1960,2952,24,31.12.2009,31.12.2009
2677,12718,10070,OW,1405,Lungern,Lungern,11,1,1000,20,01.01.1960,,,,01.01.1960
2678,12719,10044,VD,5731,Le Vaud,Le Vaud,11,1,1000,20,01.01.1960,2583,24,31.08.2006,31.08.2006
2679,12720,10081,ZH,63,Lufingen,Lufingen,11,1,1000,20,01.01.1960,,,,01.01.1960
2680,12721,10003,TI,5191,Lugaggia,Lugaggia,11,1,1000,20,01.01.1960,2737,29,19.04.2008,19.04.2008
2681,12722,10039,VD,5858,Luins,Luins,11,1,1000,20,01.01.1960,2660,24,31.08.2006,31.08.2006
2682,12723,10107,FR,2025,Lully (FR),Lully (FR),11,1,1000,20,01.01.1960,2325,26,31.12.2005,31.12.2005
2683,12724,10062,LU,1135,Luthern,Luthern,11,1,1000,20,01.01.1960,3361,24,31.12.2012,31.12.2012
2684,12725,10007,TI,5010,Lumino,Lumino,11,1,1000,20,01.01.1960,,,,01.01.1960
2685,12726,10064,LU,1062,Malters,Malters,11,1,1000,20,01.01.1960,3311,24,31.12.2012,31.12.2012
2686,12727,10023,AG,4104,Lupfig,Lupfig,11,1,1000,20,01.01.1960,3589,26,31.12.2017,31.12.2017
2687,12728,10103,FR,2270,Lurtigen,Lurtigen,11,1,1000,20,01.01.1960,3446,29,31.12.2015,31.12.2015
2688,12729,10085,VD,5487,Lussery,Lussery,11,1,1000,20,01.01.1960,1926,29,31.12.1998,31.12.1998
2689,12730,10100,SO,2454,Lüsslingen,Lüsslingen,11,1,1000,20,01.01.1960,3381,29,31.12.2012,31.12.2012
2690,12731,10106,FR,2083,Lussy (FR),Lussy (FR),11,1,1000,20,01.01.1960,2312,29,31.12.2004,31.12.2004
2691,12732,10046,VD,5640,Lussy-sur-Morges,Lussy-sur-Morges,11,1,1000,20,01.01.1960,2505,24,31.08.2006,31.08.2006
2692,12733,10046,VD,5639,Lully (VD),Lully (VD),11,1,1000,20,01.01.1960,2504,24,31.08.2006,31.08.2006
2693,12734,10106,FR,2086,Massonnens,Massonnens,11,1,1000,20,01.01.1960,,,,01.01.1960
2694,12735,10005,TI,5074,Mairengo,Mairengo,11,1,1000,20,01.01.1960,3291,29,31.03.2012,31.03.2012
2695,12736,10125,VS,6178,Martisberg,Martisberg,11,1,1000,20,01.01.1960,3425,29,31.12.2013,31.12.2013
2696,12737,10010,TG,4713,Märwil,Märwil,11,1,1000,20,01.01.1960,1864,29,31.12.1994,31.12.1994
2697,12738,10053,ZH,8,Maschwanden,Maschwanden,11,1,1000,20,01.01.1960,,,,01.01.1960
2698,12739,10031,VS,6085,Mase,Mase,11,1,1000,20,01.01.1960,3266,29,31.12.2010,31.12.2010
2699,12740,10045,VD,5676,Martherenges,Martherenges,11,1,1000,20,01.01.1960,2536,24,31.08.2006,31.08.2006
2700,12741,10177,VS,6215,Massongex,Massongex,11,1,1000,20,01.01.1960,,,,01.01.1960
2701,12742,10082,ZH,35,Marthalen,Marthalen,11,1,1000,20,01.01.1960,,,,01.01.1960
2702,12743,10036,VD,5919,Mathod,Mathod,11,1,1000,20,01.01.1960,2696,24,31.08.2006,31.08.2006
2703,12744,10104,FR,2208,Matran,Matran,11,1,1000,20,01.01.1960,,,,01.01.1960
2704,12745,10109,GL,1615,Matt,Matt,11,1,1000,20,01.01.1960,3180,29,31.12.2010,31.12.2010
2705,12746,10008,TG,4906,Mattwil,Mattwil,11,1,1000,20,01.01.1960,1871,29,31.12.1994,31.12.1994
2706,12747,10012,TG,4591,Matzingen,Matzingen,11,1,1000,20,01.01.1960,3205,24,31.12.2010,31.12.2010
2707,12748,10049,VD,5562,Mauborget,Mauborget,11,1,1000,20,01.01.1960,2454,24,31.08.2006,31.08.2006
2708,12749,10003,TI,5196,Massagno,Massagno,11,1,1000,20,01.01.1960,,,,01.01.1960
2709,12750,10066,LU,1006,Marbach (LU),Marbach (LU),11,1,1000,20,01.01.1960,3297,29,31.12.2012,31.12.2012
2710,12751,10006,TI,5041,Malvaglia,Malvaglia,11,1,1000,20,01.01.1960,3290,29,31.03.2012,31.03.2012
2711,12752,10009,TG,4862,Mammern,Mammern,11,1,1000,20,01.01.1960,1564,27,31.12.1992,31.12.1992
2712,12753,10023,AG,4105,Mandach,Mandach,11,1,1000,20,01.01.1960,,,,01.01.1960
2713,12754,10077,ZH,155,Männedorf,Männedorf,11,1,1000,20,01.01.1960,,,,01.01.1960
2714,12755,10107,FR,2026,Mannens-Grandsivaz,Mannens-Grandsivaz,11,1,1000,20,01.01.1960,2275,29,31.12.2003,31.12.2003
2715,12756,10029,VS,6137,Martigny-Combe,Martigny-Combe,11,1,1000,20,01.01.1960,,,,01.01.1960
2716,12757,10028,VD,5790,Maracon,Maracon,11,1,1000,20,01.01.1960,2173,26,31.12.2002,31.12.2002
2717,12758,10045,VD,5675,Lucens,Lucens,11,1,1000,20,01.01.1960,2535,24,31.08.2006,31.08.2006
2718,12759,10123,VD,5430,Marchissy,Marchissy,11,1,1000,20,01.01.1960,2363,24,31.08.2006,31.08.2006
2719,12760,10176,NE,6457,Marin-Epagnier,Marin-Epagnier,11,1,1000,20,01.01.1960,2761,29,31.12.2008,31.12.2008
2720,12761,10041,VD,5820,Marnand,Marnand,11,1,1000,20,01.01.1960,2641,24,31.08.2006,31.08.2006
2721,12762,10003,TI,5195,Maroggia,Maroggia,11,1,1000,20,01.01.1960,3962,29,09.04.2022,09.04.2022
2722,12763,10006,TI,5042,Marolta,Marolta,11,1,1000,20,01.01.1960,2292,29,03.04.2004,03.04.2004
2723,12764,10105,FR,2140,Marsens,Marsens,11,1,1000,20,01.01.1960,1935,26,31.12.2000,31.12.2000
2724,12765,10003,TI,5194,Manno,Manno,11,1,1000,20,01.01.1960,,,,01.01.1960
2725,12766,10109,GL,1612,Leuggelbach,Leuggelbach,11,1,1000,20,01.01.1960,2336,29,30.06.2006,30.06.2006
2726,12767,10029,VS,6135,Leytron,Leytron,11,1,1000,20,01.01.1960,,,,01.01.1960
2727,12768,10191,NE,6422,Les Planchettes,Les Planchettes,11,1,1000,20,01.01.1960,3598,24,31.12.2017,31.12.2017
2728,12769,10183,NE,6437,Les Ponts-de-Martel,Les Ponts-de-Martel,11,1,1000,20,01.01.1960,3606,24,31.12.2017,31.12.2017
2729,12770,10028,VD,5800,Les Tavernes,Les Tavernes,11,1,1000,20,01.01.1960,2628,24,31.08.2006,31.08.2006
2730,12771,10028,VD,5801,Les Thioleyres,Les Thioleyres,11,1,1000,20,01.01.1960,2629,24,31.08.2006,31.08.2006
2731,12772,10185,NE,6480,Les Geneveys-sur-Coffrane,Les Geneveys-s-Coffrane,11,1,1000,20,01.01.1960,3402,29,31.12.2012,31.12.2012
2732,12773,10105,FR,2139,Lessoc,Lessoc,11,1,1000,20,01.01.1960,2162,29,31.12.2001,31.12.2001
2733,12774,10107,FR,2021,Les Friques,Les Friques,11,1,1000,20,01.01.1960,1512,29,31.12.1990,31.12.1990
2734,12775,10016,AG,4313,Leuggern,Leuggern,11,1,1000,20,01.01.1960,,,,01.01.1960
2735,12776,10030,VS,6110,Leuk,Leuk,11,1,1000,20,01.01.1960,3397,26,31.12.2012,31.12.2012
2736,12777,10030,VS,6111,Leukerbad,Leukerbad,11,1,1000,20,01.01.1960,,,,01.01.1960
2737,12778,10022,AG,4138,Leutwil,Leutwil,11,1,1000,20,01.01.1960,,,,01.01.1960
2738,12779,10069,BE,388,Leuzigen,Leuzigen,11,1,1000,20,01.01.1960,2861,24,31.12.2009,31.12.2009
2739,12780,10006,TI,5040,Ludiano,Ludiano,11,1,1000,20,01.01.1960,3290,29,31.03.2012,31.03.2012
2740,12781,10186,NE,6511,Les Verrières,Les Verrières,11,1,1000,20,01.01.1960,3619,24,31.12.2017,31.12.2017
2741,12782,10020,AG,4201,Lenzburg,Lenzburg,11,1,1000,20,01.01.1960,,,,01.01.1960
2742,12783,10022,AG,4137,Leimbach (AG),Leimbach (AG),11,1,1000,20,01.01.1960,,,,01.01.1960
2743,12784,10008,TG,4914,Leimbach (TG),Leimbach (TG),11,1,1000,20,01.01.1960,1859,29,31.12.1994,31.12.1994
2744,12785,10072,BE,330,Leimiswil,Leimiswil,11,1,1000,20,01.01.1960,2897,24,31.12.2009,31.12.2009
2745,12786,10016,AG,4312,Lengnau (AG),Lengnau (AG),11,1,1000,20,01.01.1960,,,,01.01.1960
2746,12787,10069,BE,387,Lengnau (BE),Lengnau (BE),11,1,1000,20,01.01.1960,2828,24,31.12.2009,31.12.2009
2747,12788,10185,NE,6481,Les Hauts-Geneveys,Les Hauts-Geneveys,11,1,1000,20,01.01.1960,3402,29,31.12.2012,31.12.2012
2748,12789,10104,FR,2202,Lentigny,Lentigny,11,1,1000,20,01.01.1960,1936,29,31.12.2000,31.12.2000
2749,12790,10033,VS,6033,Liddes,Liddes,11,1,1000,20,01.01.1960,,,,01.01.1960
2750,12791,10006,TI,5038,Leontica,Leontica,11,1,1000,20,01.01.1960,2292,29,03.04.2004,03.04.2004
2751,12792,10186,NE,6501,Les Bayards,Les Bayards,11,1,1000,20,01.01.1960,2762,29,31.12.2008,31.12.2008
2752,12793,10183,NE,6431,Les Brenets,Les Brenets,11,1,1000,20,01.01.1960,3600,24,31.12.2017,31.12.2017
2753,12794,10043,VD,5750,Les Clées,Les Clées,11,1,1000,20,01.01.1960,2594,24,31.08.2006,31.08.2006
2754,12795,10028,VD,5786,Les Cullayes,Les Cullayes,11,1,1000,20,01.01.1960,2615,24,31.08.2006,31.08.2006
2755,12796,10106,FR,2071,Les Ecasseys,Les Ecasseys,11,1,1000,20,01.01.1960,2167,29,31.12.2002,31.12.2002
2756,12797,10178,VS,6240,Lens,Lens,11,1,1000,20,01.01.1960,,,,01.01.1960
2757,12798,10003,TI,5190,Lopagno,Lopagno,11,1,1000,20,01.01.1960,2157,29,17.10.2001,17.10.2001
2758,12799,10015,VD,5407,Leysin,Leysin,11,1,1000,20,01.01.1960,2345,24,31.08.2006,31.08.2006
2759,12800,10090,SH,2917,Lohn (SH),Lohn (SH),11,1,1000,20,01.01.1960,,,,01.01.1960
2760,12801,10091,SH,2903,Löhningen,Löhningen,11,1,1000,20,01.01.1960,,,,01.01.1960
2761,12802,10010,TG,4738,Lommis,Lommis,11,1,1000,20,01.01.1960,1866,26,31.12.1994,31.12.1994
2762,12803,10097,SO,2551,Lommiswil,Lommiswil,11,1,1000,20,01.01.1960,,,,01.01.1960
2763,12804,10042,TI,5316,Lodano,Lodano,11,1,1000,20,01.01.1960,2295,29,03.04.2004,03.04.2004
2764,12805,10123,VD,5429,Longirod,Longirod,11,1,1000,20,01.01.1960,2362,24,31.08.2006,31.08.2006
2765,12806,10004,TI,5114,Loco,Loco,11,1,1000,20,01.01.1960,2156,29,12.04.2001,12.04.2001
2766,12807,10004,TI,5115,Losone,Losone,11,1,1000,20,01.01.1960,,,,01.01.1960
2767,12808,10084,SO,2493,Lostorf,Lostorf,11,1,1000,20,01.01.1960,,,,01.01.1960
2768,12809,10006,TI,5039,Lottigna,Lottigna,11,1,1000,20,01.01.1960,2292,29,03.04.2004,03.04.2004
2769,12810,10072,BE,331,Lotzwil,Lotzwil,11,1,1000,20,01.01.1960,2898,24,31.12.2009,31.12.2009
2770,12811,10045,VD,5674,Lovatens,Lovatens,11,1,1000,20,01.01.1960,2534,24,31.08.2006,31.08.2006
2771,12812,10104,FR,2204,Lovens,Lovens,11,1,1000,20,01.01.1960,1936,29,31.12.2000,31.12.2000
2772,12813,10046,VD,5638,Lonay,Lonay,11,1,1000,20,01.01.1960,2503,24,31.08.2006,31.08.2006
2773,12814,10042,TI,5315,Linescio,Linescio,11,1,1000,20,01.01.1960,,,,01.01.1960
2774,12815,10103,FR,2269,Liebistorf,Liebistorf,11,1,1000,20,01.01.1960,2170,29,31.12.2002,31.12.2002
2775,12816,10106,FR,2082,Lieffrens,Lieffrens,11,1,1000,20,01.01.1960,2167,29,31.12.2002,31.12.2002
2776,12817,10065,LU,1034,Lieli,Lieli,11,1,1000,20,01.01.1960,2723,29,31.12.2006,31.12.2006
2777,12818,10043,VD,5755,Lignerolle,Lignerolle,11,1,1000,20,01.01.1960,2598,24,31.08.2006,31.08.2006
2778,12819,10176,NE,6456,Lignières,Lignières,11,1,1000,20,01.01.1960,3612,24,31.12.2017,31.12.2017
2779,12820,10040,TI,5285,Lodrino,Lodrino,11,1,1000,20,01.01.1960,3581,29,01.04.2017,01.04.2017
2780,12821,10076,ZH,176,Lindau,Lindau,11,1,1000,20,01.01.1960,,,,01.01.1960
2781,12822,10015,VD,5408,Noville,Noville,11,1,1000,20,01.01.1960,2346,24,31.08.2006,31.08.2006
2782,12823,10023,AG,4103,Linn,Linn,11,1,1000,20,01.01.1960,3394,29,31.12.2012,31.12.2012
2783,12824,10109,GL,1613,Linthal,Linthal,11,1,1000,20,01.01.1960,3180,29,31.12.2010,31.12.2010
2784,12825,10011,TG,4702,Lipperswil,Lipperswil,11,1,1000,20,01.01.1960,1863,29,31.12.1994,31.12.1994
2785,12826,10011,TG,4635,Lippoldswilen,Lippoldswilen,11,1,1000,20,01.01.1960,1880,29,31.12.1995,31.12.1995
2786,12827,10064,LU,1060,Littau,Littau,11,1,1000,20,01.01.1960,3161,29,31.12.2009,31.12.2009
2787,12828,10004,TI,5113,Locarno,Locarno,11,1,1000,20,01.01.1960,,,,01.01.1960
2788,12829,10002,TI,5253,Ligornetto,Ligornetto,11,1,1000,20,01.01.1960,3409,29,13.04.2013,13.04.2013
2789,12830,10024,AG,4075,Rudolfstetten-Friedlisberg,Rudolfstetten-Friedlisb.,11,1,1000,20,01.01.1960,,,,01.01.1960
2790,12831,10076,ZH,178,Russikon,Russikon,11,1,1000,20,01.01.1960,,,,01.01.1960
2791,12832,10078,ZH,139,Rüschlikon,Rüschlikon,11,1,1000,20,01.01.1960,,,,01.01.1960
2792,12833,10020,AG,4206,Rupperswil,Rupperswil,11,1,1000,20,01.01.1960,,,,01.01.1960
2793,12834,10080,ZH,97,Rümlang,Rümlang,11,1,1000,20,01.01.1960,,,,01.01.1960
2794,12835,10016,AG,4317,Rümikon,Rümikon,11,1,1000,20,01.01.1960,3959,29,31.12.2021,31.12.2021
2795,12836,10083,BE,421,Rumendingen,Rumendingen,11,1,1000,20,01.01.1960,2958,24,31.12.2009,31.12.2009
2796,12838,10023,AG,4112,Rüfenach,Rüfenach,11,1,1000,20,01.01.1960,,,,01.01.1960
2797,12839,10105,FR,2151,Rueyres-Treyfayes,Rueyres-Treyfayes,11,1,1000,20,01.01.1960,1938,29,31.12.2000,31.12.2000
2798,12840,10104,FR,2223,Rueyres-Saint-Laurent,Rueyres-Saint-Laurent,11,1,1000,20,01.01.1960,2172,29,31.12.2002,31.12.2002
2799,12841,10107,FR,2039,Rueyres-les-Prés,Rueyres-les-Prés,11,1,1000,20,01.01.1960,3457,29,31.12.2016,31.12.2016
2800,12842,10050,VD,5534,Rueyres,Rueyres,11,1,1000,20,01.01.1960,2437,24,31.08.2006,31.08.2006
2801,12843,10041,VD,5823,Rossens (VD),Rossens (VD),11,1,1000,20,01.01.1960,2338,29,30.06.2006,30.06.2006
2802,12844,10106,FR,2097,Rue,Rue,11,1,1000,20,01.01.1960,1566,26,31.12.1992,31.12.1992
2803,12845,10107,FR,2040,Russy,Russy,11,1,1000,20,01.01.1960,3443,29,31.12.2015,31.12.2015
2804,12846,10089,SH,2938,Rüdlingen,Rüdlingen,11,1,1000,20,01.01.1960,,,,01.01.1960
2805,12847,10036,VD,5928,Rovray,Rovray,11,1,1000,20,01.01.1960,2316,26,31.12.2004,31.12.2004
2806,12848,10003,TI,5219,Rovio,Rovio,11,1,1000,20,01.01.1960,3962,29,09.04.2022,09.04.2022
2807,12849,10003,TI,5218,Roveredo-Capriasca,Roveredo-Capriasca,11,1,1000,20,01.01.1960,2157,29,17.10.2001,17.10.2001
2808,12850,10055,VD,5843,Rougemont,Rougemont,11,1,1000,20,01.01.1960,2652,24,31.08.2006,31.08.2006
2809,12851,10019,AG,4238,Rottenschwil,Rottenschwil,11,1,1000,20,01.01.1960,,,,01.01.1960
2810,12852,10017,AG,4282,Rothrist,Rothrist,11,1,1000,20,01.01.1960,,,,01.01.1960
2811,12853,10068,SZ,1370,Rothenthurm,Rothenthurm,11,1,1000,20,01.01.1960,,,,01.01.1960
2812,12854,10008,TG,4929,Rothenhausen,Rothenhausen,11,1,1000,20,01.01.1960,1879,29,31.12.1995,31.12.1995
2813,12855,10065,LU,1040,Rothenburg,Rothenburg,11,1,1000,20,01.01.1960,3331,24,31.12.2012,31.12.2012
2814,12856,10005,TI,5080,Rossura,Rossura,11,1,1000,20,01.01.1960,2335,29,28.01.2006,28.01.2006
2815,12857,10178,VS,6246,Saint-Léonard,Saint-Léonard,11,1,1000,20,01.01.1960,,,,01.01.1960
2816,12858,10049,VD,5564,Novalles,Novalles,11,1,1000,20,01.01.1960,2456,24,31.08.2006,31.08.2006
2817,12859,10070,OW,1406,Sachseln,Sachseln,11,1,1000,20,01.01.1960,,,,01.01.1960
2818,12860,10015,VD,5412,Rennaz,Rennaz,11,1,1000,20,01.01.1960,2350,24,31.08.2006,31.08.2006
2819,12861,10178,VS,6245,Saint-Jean,Saint-Jean,11,1,1000,20,01.01.1960,2760,29,31.12.2008,31.12.2008
2820,12862,10067,BE,443,Saint-Imier,Saint-Imier,11,1,1000,20,01.01.1960,2789,24,31.12.2009,31.12.2009
2821,12863,10013,VS,6155,Saint-Gingolph,Saint-Gingolph,11,1,1000,20,01.01.1960,,,,01.01.1960
2822,12864,10123,VD,5434,Saint-George,Saint-George,11,1,1000,20,01.01.1960,2367,24,31.08.2006,31.08.2006
2823,12865,10045,VD,5685,Saint-Cierges,Saint-Cierges,11,1,1000,20,01.01.1960,2545,24,31.08.2006,31.08.2006
2824,12866,10044,VD,5727,Saint-Cergue,Saint-Cergue,11,1,1000,20,01.01.1960,2579,24,31.08.2006,31.08.2006
2825,12867,10176,NE,6459,Saint-Blaise,Saint-Blaise,11,1,1000,20,01.01.1960,3614,24,31.12.2017,31.12.2017
2826,12868,10050,VD,5535,Saint-Barthélemy (VD),Saint-Barthélemy (VD),11,1,1000,20,01.01.1960,2438,24,31.08.2006,31.08.2006
2827,12869,10181,NE,6414,Saint-Aubin-Sauges,Saint-Aubin-Sauges,11,1,1000,20,01.01.1960,3590,29,31.12.2017,31.12.2017
2828,12870,10107,FR,2041,Saint-Aubin (FR),Saint-Aubin (FR),11,1,1000,20,01.01.1960,1512,26,31.12.1990,31.12.1990
2829,12871,10029,VS,6140,Saillon,Saillon,11,1,1000,20,01.01.1960,,,,01.01.1960
2830,12872,10187,GE,6637,Russin,Russin,11,1,1000,20,01.01.1960,,,,01.01.1960
2831,12873,10017,AG,4283,Safenwil,Safenwil,11,1,1000,20,01.01.1960,,,,01.01.1960
2832,12874,10004,TI,5126,Russo,Russo,11,1,1000,20,01.01.1960,1874,29,31.12.1994,31.12.1994
2833,12875,10180,VS,6291,Saas Grund,Saas Grund,11,1,1000,20,01.01.1960,2729,23,31.12.2006,31.12.2006
